0	1
gene=xpkA_1	K01621
gene=cysJ_4	K00380
gene=hemR_4	K16087
gene=hoxL	K06281
gene=ytfT	K23509
gene=carE_3	K07138
gene=ribE_1	K00793
gene=purK	K01589
gene=rpfG_2	K25135
gene=norW_2	K22745
gene=dctD_4	K08476
gene=racA_1	K11686
gene=lacF_10	K02025
gene=cueO	K14588
gene=prsD_2	K12536
gene=iolA_1	K00140
gene=eccB3_1	K27085
gene=cysZ	K06203
protein=Beta-glucosidase	K05349
gene=spoIVA	K06398
gene=gadB_2	K01580
gene=natA_6	K01990
gene=rbsC_8	K10440
gene=rplI_1	K02939
gene=bkdB_1	K00167
gene=trpE	K13503
gene=pdxY_2	K00868
gene=dppA_3	K02035
gene=kdsD	K06041
gene=flgJ_2	K02395
gene=dnaI_1	K02315
gene=aldHT_3	K22187
gene=sigK_5	K03088
gene=ribF_3	K11753
gene=yugI_1	K07570
gene=malQ	K00705
gene=hdl	K01560
gene=budB_1	K01652
gene=nixA	K07241
gene=kdgA_3	K01625
gene=porC_2	K00177
gene=hisF_2	K02500
gene=pezA_1	K18830
gene=fadR_6	K13770
gene=kipA_2	K23124
gene=hsaC_2	K16049
gene=hutU	K01712
gene=habA	K01865
gene=engD	K01179
gene=uxaA	K26399
gene=tus_1	K10748
gene=cspA_8	K03704
gene=phaJ	K17865
gene=deoB_3	K01839
gene=bcgIA_2	K00571
gene=cimH_2	K11616
gene=yesR	K15532
gene=ribH2	K00794
gene=ndkA	K00940
gene=pinR_1	K14060
gene=bioC	K02169
gene=nhoA	K00675
gene=rayT_4	K07491
gene=nucH	K01174
gene=exuT_1	K08193
gene=mftC_4	K22226
gene=plsY_1	K08591
gene=hisD_1	K00013
gene=cspB_3	K03704
gene=pdhC_3	K09699
gene=pbpB	K08724
gene=queC_2	K06920
gene=nagZ_4	K01207
gene=pilT_2	K02670
gene=mscS_5	K03442
gene=ftsK_3	K03466
gene=argD_1	K00821
protein=AP-4-A	K19710
gene=fdnH_1	K08349
gene=lsrG_2	K11530
gene=dinB_4	K02346
gene=cotF_3	K06439
gene=pknA	K20603
gene=atzE_2	K01426
gene=yloB	K01537
gene=yxlF_11	K01990
gene=lutB_3	K18929
gene=pscF	K03221
gene=dxs_4	K00615
gene=mglB	K17213
gene=opuAB	K02001
gene=trmO	K22900
gene=rutE_3	K09019
gene=tarD	K00980
gene=cpsY_5	K08239
gene=gmd_2	K01711
gene=plsB_1	K00631
gene=queF_2	K06879
gene=znuB_3	K09816
gene=lipY_8	K01046
gene=cdd_1	K01489
gene=linB	K01563
gene=bkdA2_2	K00167
gene=znuA	K09815
gene=mdoC	K11941
gene=gcl_1	K01608
gene=mmpL2_2	K06994
protein=Pivalyl-CoA	K01849
gene=lmrA_2	K06148
gene=pdxB_1	K03473
gene=pcoC_1	K07156
gene=ttdA_1	K03779
gene=cobN_1	K02230
gene=fabD_2	K13935
gene=orr_2	K21898
gene=xylB_6	K00854
gene=gntK_3	K00851
gene=pleD_4	K18967
gene=cysP_1	K03306
gene=ebgA	K12111
gene=ugpC_1	K10112
gene=ykkC_1	K18924
gene=efeO	K07224
gene=egtC_1	K18802
gene=wecD	K19273
gene=trmJ	K02533
gene=yrrB_21	K09553
gene=cpcG	K02290
gene=cuyA	K01505
gene=tktA	K00615
gene=cycA_3	K03293
gene=gtfA_3	K00690
gene=pspC	K03973
gene=fsaB	K08314
gene=dapL_4	K10206
gene=lcfB_16	K12429
gene=deoD3	K03784
gene=cedA	K15722
gene=rsxA	K03617
gene=dctA2	K11103
protein=Chromate	K19784
gene=nusB_1	K03625
gene=chbR	K03490
gene=spy	K06006
gene=nadK1_1	K00858
gene=mca_2	K18455
gene=pks1_1	K12439
gene=acr3_1	K03325
protein=Calcium-transporting	K01537
gene=desA1	K03921
gene=nadD_2	K00969
gene=proA_2	K00147
gene=atoD	K01034
gene=davT_1	K14268
gene=abgT_3	K12942
gene=dacD	K07258
gene=fliG_1	K02410
gene=ptlH_3	K20527
gene=proY_3	K16234
gene=cheV_1	K03415
gene=glrK	K07711
gene=porB_1	K00187
gene=kpsD_1	K01991
gene=rimI_7	K03825
gene=cotM	K06335
gene=clpB	K03695
gene=mcr1	K03760
gene=accC_1	K01961
gene=mcpG_1	K03406
gene=trkG_1	K03498
gene=pscG	K04051
gene=hslR	K04762
gene=araB	K00853
gene=tagG	K09690
gene=speD	K01611
gene=fepD	K23186
gene=zntR_3	K13638
gene=rocG_2	K00260
gene=yahK_2	K13979
gene=cysNC_1	K00955
gene=lpdG	K00382
gene=ybhS	K25181
gene=sigD_1	K03088
gene=yxdM_2	K11636
gene=psbB	K02704
gene=gctA	K01039
gene=pksM_1	K13613
gene=treP_3	K02819
gene=sphS	K07636
gene=hsdR_5	K01153
gene=gapN_1	K00131
gene=dgoK1_2	K00883
gene=crp_6	K10914
gene=manZ	K02796
gene=rusA_5	K01160
gene=mmcR_2	K21103
gene=xylH_3	K10544
gene=zur	K09823
gene=mnhD1_1	K05568
gene=malL_5	K01182
gene=dacF_3	K07258
gene=adhE_6	K13921
gene=folA_3	K00287
gene=yabJ_7	K09022
gene=mlaE_12	K02066
gene=znuC_3	K09817
gene=fruB	K11183
gene=spoVG_2	K06412
gene=ccp_1	K00428
gene=cutC_4	K06201
gene=ydcV	K11070
gene=tfaE_1	K26980
gene=ptlH_2	K20527
gene=cheR2_1	K02661
gene=cpcE_2	K02288
gene=glgX	K02438
gene=gph_3	K01091
gene=pabB_2	K13950
gene=pkn6_8	K04432
gene=licA	K02759
gene=tsgA	K06141
gene=smtB	K22298
gene=malP	K00688
gene=nqrD_2	K00349
gene=yraA_4	K26818
gene=phnM	K06162
gene=deoC	K01619
gene=rfbB_1	K01784
gene=ttuE_2	K00873
gene=hrcA_2	K03705
gene=spo0C_5	K03497
gene=ecpE_1	K21968
gene=gltT_5	K11102
gene=sugE	K11741
gene=fpvA_8	K16087
gene=mbtB_3	K12240
gene=treZ	K01236
gene=cydB_1	K00426
gene=betA_3	K00108
gene=otsA_1	K00697
gene=rfbA_2	K00973
gene=abh_2	K06284
protein=Inward	K08715
gene=pyrR_2	K02825
gene=ldrD_7	K18862
gene=dadA_4	K00285
gene=mhpF	K04073
gene=lsrK_1	K11216
gene=smtB_3	K07749
gene=mscS_2	K03442
gene=pglC_1	K13012
gene=rplV	K02890
gene=cycM_2	K08738
gene=ydcV_13	K02053
gene=lplT_2	K08227
gene=cbdA	K05549
gene=glyA2_3	K00600
gene=occM_8	K23057
gene=sipS_1	K03100
gene=ctpC_3	K12950
gene=lagD_8	K12292
gene=tcyN_1	K17076
gene=hddC_2	K00966
gene=comGA	K02243
protein=Putative	K00123
gene=tusA_2	K04085
gene=torZ	K07812
gene=fus	K02355
gene=patA_6	K03739
gene=vapC2	K18828
gene=cfiB_1	K01961
protein=Intracellular	K04093
gene=mazF3_2	K07171
gene=tsaD1	K00135
gene=cobO	K19221
gene=ggs	K21349
gene=rpoN	K03092
gene=ate_1	K00685
gene=braC_1	K01999
gene=mshD_7	K15520
gene=nikB_1	K15585
gene=tgs4	K00635
gene=rpsD_2	K02986
protein=putative	K12425
gene=cpdR	K13589
gene=dnaJ1	K03686
gene=hypB_2	K04652
gene=trg_11	K03406
gene=tcdA	K22132
gene=arsC	K03741
gene=zraR_20	K14491
gene=trxB_1	K00384
gene=msrA	K07304
gene=yihS	K18479
gene=creB_1	K07663
gene=eccA3	K27084
gene=dgk	K15518
gene=araP_2	K17245
gene=ttuE_1	K00873
gene=aguA	K10536
gene=caf1A_2	K07347
gene=pknA_7	K08884
gene=soxB_1	K00303
gene=neo_2	K10673
gene=mftC_3	K06871
gene=alaC	K14261
gene=narY_1	K00371
gene=comC_2	K02654
protein=NADH-quinone	K05577
gene=trpA_3	K01695
gene=fur_1	K03711
gene=lysX_1	K14205
gene=osmV	K05847
gene=lnpD_1	K01784
gene=fldA	K03839
protein=Gamma-butyrobetaine	K24291
gene=ktrB_2	K03498
gene=cpcC1	K02286
gene=oxdC_1	K01569
gene=phnN_1	K05774
gene=gatD_3	K00094
gene=cysI	K00381
protein=1-phosphatidylinositol	K01771
gene=bedC2	K16303
gene=flhA_3	K00121
gene=ribBA_3	K14652
gene=bglA_2	K01223
gene=dacC	K07258
gene=fae_3	K13812
gene=fdoG	K00123
gene=mtlA_2	K02800
gene=sugE_3	K11741
gene=tbp1	K16087
gene=cyoD	K02300
gene=ureB1	K01429
gene=manZ_8	K02796
gene=fpgS_2	K11754
gene=yhaU_1	K26732
gene=fabG_9	K00059
gene=hypE_3	K04655
gene=laaA	K18457
gene=metN_1	K02071
gene=uvrD1_2	K03657
gene=ubiA	K03179
gene=rpsJ	K02946
gene=manZ_9	K02796
gene=ulaB	K02822
gene=panS	K03453
gene=mggB_1	K11751
gene=kdsB_2	K00979
gene=trpB_3	K01696
gene=creC	K07641
gene=sdaB_2	K01752
gene=ydhP_5	K19577
gene=pyrG	K01937
gene=dppC_1	K12370
gene=ybbJ_1	K07340
gene=hupB	K03530
gene=rplD_2	K02926
protein=Type	K17811
gene=modC	K02017
gene=yncF	K01520
gene=yhhQ	K09125
gene=dpnC	K01155
gene=atpE	K02110
gene=hisF_1	K02500
gene=mtlF	K02798
gene=lmrA	K18104
gene=yxlF_2	K01990
gene=lpxK	K00912
gene=luxQ	K20974
gene=mmpL5	K07003
gene=bhsA_2	K13650
gene=abgA	K12940
gene=pdxA2_2	K00097
gene=nhaB_1	K03314
gene=arsC1_5	K03741
gene=des	K10255
gene=cysK_2	K01738
gene=pgi_1	K01810
gene=cph2	K26149
gene=natR_1	K25213
gene=accB_2	K02160
gene=sohB_2	K04774
gene=glnB_1	K04751
gene=yhaU_2	K26732
gene=sugB_3	K17323
gene=budC	K03366
gene=metI_5	K02072
gene=hmuV_2	K02013
gene=ureF_2	K03188
gene=kbaZ	K21622
gene=ycjG	K19802
protein=putative	K12425
gene=yscJ	K03222
gene=pepB	K07751
gene=puuB_3	K09471
gene=frdA_3	K00239
gene=mglA_6	K02056
gene=holC_2	K02339
gene=rbsC_25	K10560
gene=yejE_3	K13895
gene=lpxD	K02536
gene=yedI	K09781
gene=mrr_2	K07448
gene=greB	K04760
gene=eriC_1	K03281
gene=fmt_3	K19640
gene=nuoJ_1	K00339
gene=hoxY	K17994
gene=ywqD_9	K16554
gene=ftsQ_1	K03589
gene=paaC	K02611
gene=narL_2	K07685
gene=iadA	K01305
gene=aspT_1	K07085
gene=mao	K06954
gene=ssbA_5	K03111
gene=mrpA_4	K05559
gene=gabD1	K00135
gene=thiG	K03149
gene=mdtA_9	K18302
gene=gno	K00046
gene=appA	K02035
gene=comM_5	K07391
gene=aroQ_2	K03786
gene=tag_2	K01246
gene=gsiC_5	K02033
gene=puuC_4	K12254
gene=alr_2	K01775
gene=rmlD_2	K00067
gene=ssuE	K00299
gene=yxdM_10	K11636
gene=por_4	K00040
gene=ybdZ_4	K05375
gene=kasA_3	K11609
gene=gabT_2	K07250
gene=pstS_2	K02040
gene=mtnK_2	K00899
gene=engXCA_2	K01179
gene=cheR_3	K00575
gene=bcd_4	K00252
gene=aruH_2	K00837
gene=zur_1	K03711
gene=clsB	K01115
gene=rhdA	K01011
protein=Putative	K00123
gene=lysA_5	K01586
gene=ftnA_2	K02255
gene=hslJ_1	K03668
gene=lacD1_1	K01635
gene=moeA_4	K03750
gene=hsdM_4	K03427
gene=bbmA_2	K01208
gene=yrrK_1	K07447
gene=rhlE_2	K11927
gene=ahcY_2	K01251
protein=NADH-quinone	K05577
gene=ispH	K03527
gene=sotB_3	K08159
gene=flgK_1	K02396
gene=acnR_3	K21962
gene=ramA_1	K18540
gene=rayT_2	K07491
gene=dpaB	K06411
gene=ctaD	K02274
gene=pncB2	K00763
gene=livH_25	K01997
gene=rpe_5	K01783
gene=srpB	K18989
gene=kgtP_3	K03761
gene=maiA_2	K01799
gene=ykfI_1	K18837
gene=pafA	K13571
protein=ATP/GTP	K06926
gene=dacA_1	K07258
gene=esiB_2	K07126
gene=sapD	K19229
gene=gabD_2	K00135
gene=licC_9	K02761
gene=fprA	K18914
gene=gcvR	K03567
gene=sfaG_3	K07348
gene=bcpB_2	K03564
gene=sopB	K13085
gene=mtlD_2	K00009
gene=yabG	K06436
gene=nuoB_1	K00331
gene=kdpC_1	K01548
gene=aidB_2	K09456
gene=acuA	K04766
gene=speC_3	K11040
protein=S-formylglutathione	K01070
gene=gbuB	K02001
gene=gap_1	K00134
gene=fpgS	K11754
gene=vraR_2	K07684
gene=tagO_1	K02851
gene=rfbC_2	K01790
gene=soxD_7	K22085
gene=csm3	K09002
gene=glf_2	K01854
gene=pbpA_4	K05364
gene=rfbX	K18799
gene=sugB_4	K10238
gene=hhaIM_4	K00558
gene=kinA_4	K02491
gene=xpsE_1	K02454
gene=kdsA_2	K01627
gene=czcA	K21134
gene=alaS_4	K01872
gene=tyrS1_1	K01866
gene=pdxS_1	K06215
gene=pqiB_1	K06192
gene=rps1_2	K03049
gene=cmk_3	K00945
gene=fcl_2	K02377
gene=glmM_1	K01840
gene=ggt	K00681
gene=phzD_2	K20261
gene=lspA_4	K03101
protein=NAD-dependent	K19711
gene=psbA3_1	K02703
gene=licC_15	K02761
gene=mhbT	K08195
gene=tagH_2	K09691
gene=asnO_3	K01953
gene=hcaD	K00529
gene=fadL_3	K06076
gene=uvrC	K03703
protein=Alpha-ketoglutaric	K13877
gene=qseE	K07711
gene=ulaC_1	K02821
gene=yfdE_2	K18289
gene=recU_4	K03700
gene=phzG_2	K20262
gene=rplY	K02897
gene=cca_1	K00974
gene=sucC_3	K09181
gene=tobZ_2	K00612
gene=dnaJ	K03686
gene=mrnC	K11145
gene=potB_1	K11071
gene=vraR_8	K02479
gene=fosX	K21252
gene=pfbA	K13925
gene=ddpC_2	K02034
gene=exo	K12373
gene=purU_5	K01433
gene=avtA	K00835
gene=ydaF_8	K22479
gene=rkpK	K00012
gene=gsiB_10	K02035
gene=rfbD	K00067
gene=parM	K18640
gene=aroF_1	K01626
gene=oadG_1	K01573
gene=holA	K02340
gene=lolD	K09810
gene=mcrB_2	K07452
gene=arcD2	K03758
gene=kdpE_3	K07667
gene=bamHIM	K07316
gene=livH_2	K01997
gene=rbsR_3	K03484
gene=lex1	K07270
gene=arsR2_1	K03892
gene=yeeO	K26937
gene=pksH	K15312
gene=aarA_2	K01647
gene=polC_8	K03763
gene=chiA2	K13381
gene=citT	K09477
gene=fucP	K02429
gene=prpF	K09788
gene=puuA_2	K01915
gene=lacY_2	K02532
gene=dnaC_1	K02315
gene=artQ_3	K23056
gene=scpA_2	K01847
gene=esaA_2	K01421
gene=icaD	K21461
gene=glpD1	K00111
protein=3-sulfolactaldehyde	K06988
gene=yusV_5	K25290
gene=ydhP_4	K19577
gene=hisS	K01892
gene=rplR_1	K02881
protein=Ribonuclease	K07577
gene=camA_2	K08232
gene=pgpH_1	K07037
gene=dhaT_1	K00001
gene=ilvD_1	K22396
gene=hha	K05839
gene=ccoN1_3	K00404
gene=graS_3	K19081
protein=Cobalt-factor	K05934
gene=hflC_2	K04087
gene=rplW_2	K02892
gene=mrx1	K18917
gene=era_2	K03595
gene=btrK_3	K23373
gene=nifJ	K03737
gene=topA_1	K03168
gene=hutH_3	K01745
gene=bpoA2_1	K00433
gene=glpQ_5	K01126
gene=uidB_1	K03292
gene=yfgF_2	K26149
gene=guaB1	K26110
gene=lacF_14	K02025
gene=pgmB_2	K01838
gene=prc_1	K03797
gene=malZ	K01187
gene=soj_2	K03496
gene=puuB_9	K09471
gene=lptD_2	K04744
gene=tagH_3	K09691
gene=gerPF	K06304
gene=csbB_2	K12999
protein=Thermitase	K01173
protein=Putative	K00123
gene=rrrD_9	K01185
gene=mepC_5	K18139
gene=hxlA_1	K08093
gene=lytH	K21472
gene=spoIVFB	K06402
gene=nadB_2	K00278
gene=ybbW_2	K10975
gene=cysK_3	K01738
gene=mnhC1_2	K05567
gene=kanC	K01735
gene=pmt_1	K00728
gene=eriC_2	K03281
gene=pepO	K07386
gene=desR_1	K02479
gene=rpmG_1	K02913
gene=dinB1_5	K02346
gene=ttrR_1	K13041
gene=gsiA_11	K02032
gene=mltB	K08305
gene=bdhA_4	K00019
gene=hndA	K00127
gene=mdtD_1	K18326
protein=putative	K12425
gene=regX3_2	K02483
gene=senX3	K10942
gene=yueB	K01421
gene=hspR_5	K13640
gene=degP_1	K04771
gene=wecC_5	K02472
gene=uctC_19	K01796
gene=amiC_7	K01999
gene=xdhA	K13482
gene=pth_1	K01056
gene=fliI	K02412
gene=argB	K00930
gene=sfrB_2	K00266
gene=dnaD	K02086
gene=bfmBAA_2	K00166
gene=yrrB_19	K09553
gene=sstT_2	K07862
gene=cof	K11938
gene=rbfA_2	K02834
gene=sipV	K03100
gene=fabHA	K00648
gene=rplV_1	K02890
gene=yvqK	K00798
gene=yjaB_3	K03827
gene=ywtE_1	K22223
gene=ebh_4	K12472
gene=murG	K02563
gene=gltA2	K01647
gene=feoA	K04758
gene=amn	K01241
gene=spoVAD	K06406
gene=licC_6	K02761
gene=mrnC_1	K11145
gene=hyuC_2	K06016
gene=nikB	K15585
gene=iolX	K00010
gene=pcrA_2	K03657
gene=srpC	K07240
gene=ulaD_2	K03078
gene=ybdZ_2	K05375
gene=bacE_3	K19552
gene=serA_1	K04496
gene=gntR_1	K06145
gene=mlaB	K07122
gene=ybdK	K06048
gene=sbcC_2	K03546
gene=ttuE	K00873
gene=xylB	K00854
protein=Oxalate	K00169
protein=Trehalase	K22934
gene=ftsZ_1	K03531
protein=putative	K12425
gene=aidB	K09456
gene=mmgC_3	K00255
gene=alsS	K01652
gene=pfeA_2	K02014
gene=casC	K19124
gene=dnaB_3	K02314
gene=hmuU	K02015
gene=ubiA_1	K03179
gene=lytC_1	K01448
gene=dnaE2	K14162
gene=rpmE_2	K02909
gene=fenF_2	K00645
gene=ctrA_2	K13584
gene=ppsB_2	K12441
gene=modA_2	K02020
gene=evgS	K07679
gene=hydA_2	K06282
gene=purM_2	K01933
gene=cphA_1	K03802
protein=Putative	K00123
gene=cydD	K16013
gene=splG	K03716
gene=dhbE_2	K04787
gene=livF_19	K01996
gene=mdtK	K26939
gene=btr_4	K18954
gene=fcf2	K01854
gene=mreB	K03569
gene=yeeO_4	K26937
gene=glgS_1	K22720
gene=tasA	K06336
gene=xerD_27	K04763
gene=mlaE_4	K02066
gene=arcA_3	K01478
gene=lysJ	K00827
gene=ugpC_16	K10112
gene=ymdB_2	K23518
gene=pgiA	K06859
gene=yvoA_10	K03710
gene=pqiB	K06192
gene=lpp_2	K06078
gene=yhcB_1	K09908
protein=Outer	K06142
gene=nthB_1	K20807
gene=glnP_4	K10037
gene=nagA_4	K01443
gene=ureC1	K01428
gene=dtpC	K03305
gene=pcaF_4	K00626
gene=ureG_2	K03189
gene=penPC	K17836
gene=pduV_1	K04029
gene=sir_2	K02229
gene=apxIB_2	K11004
gene=gmuC_7	K02761
gene=exoA	K01142
gene=bkdB	K09699
gene=frmA	K00121
gene=rbsA_11	K10441
gene=dtpT_4	K03305
gene=xylA_1	K07140
gene=lytB_2	K06381
gene=pdaC_3	K22278
gene=sseB_1	K01011
gene=ald1_2	K00138
gene=ydgI	K03758
gene=araQ_25	K02026
gene=emrB_8	K03446
gene=thrC_2	K01733
gene=gghA	K01188
protein=putative	K12425
gene=ahr_1	K12957
gene=psbI_1	K02710
gene=etfA	K03522
gene=ccsB_2	K07399
gene=tomB	K19162
gene=cspA_3	K03704
protein=Cyclic	K10716
gene=gatA_1	K02433
gene=kdpB_1	K01547
gene=pntA_2	K00324
gene=cshC_1	K03724
gene=fadK	K12507
protein=D-galactonate	K01684
gene=hldE_2	K21345
gene=murD_2	K23393
gene=mymA	K10215
gene=ctpV_4	K17686
gene=dht	K01464
gene=fucO	K00048
gene=norW	K12265
gene=afsK_14	K08884
gene=narH	K00371
gene=ldhA_1	K03778
gene=yjmD_2	K00004
gene=pgk	K00927
gene=ccmF_3	K04016
gene=yagU	K08996
gene=crh_2	K11184
gene=arsC1_8	K03741
gene=garP	K08191
gene=cobV	K02233
gene=hgpA	K16087
gene=cdhR_10	K21825
gene=abfA_1	K01209
gene=pstB3_4	K02036
gene=cmaA	K26592
gene=lutP_1	K03303
gene=rtcA_2	K01974
gene=fis	K03557
gene=gspD	K02280
gene=wbgU	K01784
gene=dpiB_1	K11637
gene=epd_1	K03472
gene=dauB	K19744
gene=acdA_1	K00249
gene=aidB_4	K09456
gene=araQ_61	K25675
protein=Beta-lactamase	K17836
gene=cggR	K05311
gene=hisH	K02501
gene=nagC_9	K02565
gene=murG_1	K02563
gene=natA_3	K01990
gene=iaaA_1	K13051
gene=mtnP_1	K00772
gene=pbpG	K05366
gene=spoIIE	K06382
gene=rpe_1	K01783
gene=rlmA	K00563
gene=ssuA_10	K15553
gene=potA_17	K02052
gene=ccmK1_2	K08696
gene=chbB	K02760
gene=tsaM1_2	K03862
gene=qrcD	K00185
gene=yesW_1	K18197
gene=pgi_3	K01810
gene=accA_2	K01962
gene=coaD_1	K00954
gene=pulD	K02280
gene=isfD	K16066
gene=thiB	K02064
gene=ppaX_1	K01091
gene=esxI	K14956
gene=groS1	K04078
gene=hbd_1	K15016
gene=aldA	K07248
gene=fetA_1	K02068
gene=rsmE	K09761
gene=aqpZ2_2	K06188
gene=pds_3	K02293
gene=femX	K05363
gene=tcrX_3	K02483
gene=pbpG_2	K07262
protein=Putative	K00123
gene=fhuA_12	K02014
gene=ypdB	K02477
gene=clcB	K03281
gene=amiC	K01448
gene=dmdC_1	K20035
gene=murP	K11192
gene=dnaB_1	K02314
gene=sad_5	K00135
gene=lpxL_1	K02517
gene=mmgB_3	K00074
gene=gdhA_1	K00262
gene=cbiC_2	K06042
gene=tgl	K00686
gene=hisH_1	K01951
gene=mmgD	K01647
gene=cybB	K12262
gene=cat1	K18118
gene=ycdX_2	K04477
gene=folX	K07589
gene=mbtN	K00257
gene=lacF_5	K25677
gene=yqiK_2	K07192
gene=tcyA	K02424
gene=ptsG_4	K02791
protein=Protein	K03095
gene=cmpD_2	K02049
gene=puo_2	K17839
gene=pncB2_2	K00763
gene=pilQ	K02666
gene=ald_2	K00128
gene=flhE	K03516
gene=sprT_5	K02742
gene=aroB	K01735
gene=phnF_1	K02043
gene=rng	K08301
gene=maa_3	K00661
gene=nth_3	K10773
gene=glgM_1	K16697
gene=bamD	K05807
gene=pglC	K19428
gene=sugB_9	K02026
gene=ureD1	K03190
gene=yicJ_9	K03292
protein=Putative	K00123
gene=mntH	K03322
gene=amyS_1	K01176
gene=kgtP_2	K02625
protein=Bifunctional	K10717
gene=ftsN	K03591
gene=ydcP_1	K24847
gene=katB	K03781
gene=ywqF_3	K00012
gene=gspL	K02461
gene=yodJ	K07260
gene=dpaA_2	K06410
gene=pleD	K02488
gene=ecdB	K03186
gene=cpoA	K13678
gene=sfrB	K12527
gene=malK_9	K10111
gene=yndE_10	K06296
gene=soxB	K00303
gene=citB	K07702
gene=yvoA_1	K02043
gene=panD_1	K01579
gene=yhjX	K08177
gene=mexA_2	K02005
gene=soxA_5	K00302
gene=fruA	K02770
gene=ruvB_2	K03924
gene=epsE_3	K02454
gene=yjeH	K16263
gene=engB	K03978
gene=ydjE_1	K08369
gene=pucM_2	K07127
gene=ldh_3	K00016
gene=phoP_1	K07660
gene=chuR_5	K06871
gene=nirQ_3	K14572
gene=exoK	K16559
gene=tme_2	K00027
gene=mtcA1_1	K01673
gene=rbsC_7	K10440
gene=fac-dex_1	K01561
gene=aroA1_1	K00800
gene=plsB	K00631
gene=trm1	K00555
gene=lipO_25	K25673
gene=trmD_1	K00554
gene=dmsC	K07308
gene=andAa_2	K00529
gene=bglH_9	K01223
gene=hxlB	K08094
gene=cph2_4	K18444
gene=pcaB_3	K01857
gene=sipC	K13286
gene=argT	K02030
gene=amiA2	K01426
gene=rocF	K01476
gene=yxdL_7	K02003
gene=pstA2_3	K02038
gene=tcrY_4	K02484
gene=rsgA_2	K06949
gene=crtQ_1	K10211
gene=flgK	K02396
protein=NADH-quinone	K05577
gene=mutS_3	K03555
gene=araG	K10539
gene=msbA_7	K06148
gene=rpmE	K02909
gene=ybbJ	K07340
gene=prmC_5	K02493
gene=ycf3_2	K02656
gene=argP	K05596
gene=ywlF	K01808
gene=gatC_2	K02775
gene=spoIIGA	K06383
gene=adiC_1	K03294
gene=hcaB	K05711
gene=hflK_1	K04088
gene=ctaB_1	K02257
gene=nuoG_2	K00336
gene=ideR_1	K03709
gene=rpsL	K02950
gene=pmbA_2	K03592
gene=ahpC_2	K24158
protein=Putative	K00123
gene=dhaR	K05880
gene=mmpL4_11	K06994
gene=zraR_21	K14491
gene=dapB	K00215
gene=recE_1	K10906
gene=opuD_2	K05020
gene=pglF_4	K24300
gene=pdg_1	K07457
gene=hycA	K15833
gene=yncB	K01174
gene=gndA_2	K00033
gene=speA_5	K01585
gene=atpG_1	K02109
gene=bioK_2	K00833
gene=rplB_1	K02886
gene=chlN_2	K04038
gene=rlmE_2	K02427
gene=glyA_2	K00600
gene=dkgB_2	K05275
gene=pcrA_4	K03657
gene=sapM	K21302
gene=trkH	K03498
gene=rng_2	K08301
gene=cspLA_9	K03704
gene=hiuH_3	K07127
gene=yscB	K04049
gene=cheB2	K03412
gene=rpoN2	K03092
gene=deoD1	K03784
gene=dusC	K05541
gene=aaeA_3	K15548
gene=rutD	K09023
gene=dps2	K04047
gene=yidK_2	K03307
gene=ltaA	K01620
gene=pflB	K00656
gene=sir2	K12410
gene=ssuB_4	K15555
gene=ftsA_2	K02662
gene=gbh_2	K01480
gene=poxB	K00156
gene=fbpA_1	K02012
gene=psbB_1	K02704
gene=miaB_1	K07139
gene=pheA_3	K14170
gene=ptlI	K15001
gene=bglB_2	K05349
gene=ompF_3	K09476
gene=swrC_3	K03296
gene=ascG_2	K03487
gene=spoVID	K06417
gene=mazF	K07171
gene=ssuA_12	K15553
gene=mftF_4	K24698
gene=treY_1	K06044
gene=ugpQ_3	K01126
gene=malX	K02791
gene=leuC_3	K01703
gene=ulaF_2	K01628
gene=glnQ_15	K02028
gene=ansZ_2	K01424
gene=ydiM_2	K26745
gene=regX3_1	K02483
gene=yihV	K18478
gene=pbpB_1	K03587
gene=recF_1	K03629
gene=purL	K23269
gene=degP	K04771
gene=sdpI_3	K26996
protein=Methylaspartate	K04835
gene=yvyI_1	K01809
gene=phaB_3	K00059
gene=pacL_2	K01539
gene=rpsE_2	K02988
gene=minD_2	K03609
gene=pagN_2	K16079
gene=serA_2	K00058
protein=Deacetylase	K01465
gene=licT_8	K03488
gene=tyrB	K00832
gene=aspS1	K01876
gene=nifH_2	K03496
gene=mngA	K02768
gene=appA_1	K13893
gene=deoC2	K01619
gene=yagR_3	K11177
gene=glkA	K25026
gene=yknY_9	K09810
gene=fadB_1	K01825
gene=frdA_1	K00239
gene=acoA_1	K00161
protein=Putative	K00123
gene=gltP_3	K11102
gene=endA	K01150
gene=gutB_2	K19956
protein=Ribonuclease	K07577
gene=sodC1_1	K04565
gene=maiA_1	K01799
gene=prsW	K24131
gene=lptB_12	K01995
gene=ymdB	K23518
gene=asrB	K16951
gene=lacF_13	K10118
gene=hcpD_2	K07126
gene=tsaE_1	K06925
gene=mdtA_2	K07799
gene=aroP	K11734
gene=rpoE_5	K03088
gene=prrA_1	K07671
gene=pgpB	K01096
gene=fprB_5	K18914
gene=napB_2	K02568
gene=mreB_3	K03569
gene=mmsA_2	K00140
gene=dgoA	K01631
gene=ndhK1	K05582
gene=ttcA	K14058
gene=pnp_1	K00962
gene=ctpE	K12952
gene=cpxP	K06006
gene=iscU_2	K13819
gene=mcpB_7	K03406
gene=ftnA_4	K02217
gene=rhaR_4	K02854
gene=mdoG	K03670
gene=menE	K01911
gene=yojM_2	K04565
gene=atpA	K02111
