phage,host,phage_name,host_name,label,prob
MK359322,CP027541,"Mycobacterium phage Datway, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.933490331
MK359320,CP027541,"Mycobacterium phage Cookies, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.966618831
MK359321,CP027541,"Mycobacterium phage Phusco, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.785727216
MK359328,CP027541,"Mycobacterium phage EmmaElysia, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.763541181
MK359329,CP027541,"Mycobacterium phage Kamryn, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.852674345
MG099951,CP027541,"Mycobacterium phage Wilkins, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.673013043
MG099952,CP027541,"Mycobacterium phage WunderPhul, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.900453589
MG099953,CP027541,"Mycobacterium phage Youngblood, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.931924064
MK524508,CP027541,"Mycobacterium phage Zilizebeth, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.826433793
MK524509,CP027541,"Mycobacterium phage SpongeBob, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.979701067
NC_011267,CP027541,"Mycobacterium phage Solon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.772945124
MH910039,CP027541,"Mycobacterium phage Oscar, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.74141145
MK112545,CP027541,"Mycobacterium phage Khaleesi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.760324517
MH590598,CP027541,"Mycobacterium phage Krakatau, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.880257588
MK524500,CP027541,"Mycobacterium phage Kevin1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.907650071
MH590596,CP027541,"Mycobacterium phage Mantra, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.850167396
MK524504,CP027541,"Mycobacterium phage Hughesyang, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.856800768
MH590591,CP027541,"Mycobacterium phage Sabella, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.741481018
MK524507,CP027541,"Mycobacterium phage Orange, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.898627485
MH077579,CP027541,"Mycobacterium phage Halley, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.958817138
MH077578,CP027541,"Mycobacterium phage DillTech15, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.763341577
MH077577,CP027541,"Mycobacterium phage AlishaPH, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.725744648
MH077576,CP027541,"Mycobacterium phage AbbyPaige, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.906299614
MF373843,CP027541,"Mycobacterium phage StevieRay, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.887836631
MF373840,CP027541,"Mycobacterium phage Fred313, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.831858869
MF373841,CP027541,"Mycobacterium phage Hurricane, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.737472205
MH825713,CP027541,"Mycobacterium phage Zalkecks, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.824893823
MH825710,CP027541,"Mycobacterium phage Ruin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.814199666
MH651177,CP027541,"Mycobacterium phage KlimbOn, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.927868998
MH651175,CP027541,"Mycobacterium phage Gophee, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.963765965
MH651174,CP027541,"Mycobacterium phage Easy2Say, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.911138765
MH651173,CP027541,"Mycobacterium phage Dixon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.929059542
MH651171,CP027541,"Mycobacterium phage Collard, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.906692558
MH651170,CP027541,"Mycobacterium phage ChampagnePapi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.934547448
MH651179,CP027541,"Mycobacterium phage MadMarie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.873985
MH651178,CP027541,"Mycobacterium phage KristaRAM, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.914158126
MF919523,CP027541,"Mycobacterium phage Mikota, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.963765965
MF919527,CP027541,"Mycobacterium phage Phox, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.876844962
MF919526,CP027541,"Mycobacterium phage Phasih, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.793183594
MF919525,CP027541,"Mycobacterium phage Murica, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.941883547
MF919524,CP027541,"Mycobacterium phage MISSy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.965706827
MF919529,CP027541,"Mycobacterium phage Sassay, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.853592226
MF919528,CP027541,"Mycobacterium phage Phunky, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.922173586
MK305886,CP027541,"Mycobacterium phage Poenanya, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.917765535
MF133445,CP027541,"Mycobacterium phage Lucky2013, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.784838758
MH338241,CP027541,"Mycobacterium phage Tarynearal, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.933533439
MH338240,CP027541,"Mycobacterium phage Sabia, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.873985
MH727562,CP027541,"Mycobacterium phage VasuNzinga, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.796036222
MH727563,CP027541,"Mycobacterium phage Wizard007, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.641278186
NC_022969,CP027541,"Mycobacterium phage PhatBacter, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.949129976
NC_022965,CP027541,"Mycobacterium phage CloudWang3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.90834444
NC_011289,CP027541,"Mycobacterium phage Ramsey, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.919028344
NC_011288,CP027541,"Mycobacterium phage Fruitloop, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.915161209
KX817173,CP027541,"Mycobacterium phage Tuco, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.798285447
KX817175,CP027541,"Mycobacterium phage Albee, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.983502305
KX817174,CP027541,"Mycobacterium phage LittleB, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.971815111
NC_011284,CP027541,"Mycobacterium phage Chah, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.964877076
NC_011287,CP027541,"Mycobacterium phage Pacc40, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.83071263
NC_011286,CP027541,"Mycobacterium phage Butterscotch, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.800950416
KX683876,CP027541,"Mycobacterium phage CactusRose, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.711234156
KX683875,CP027541,"Mycobacterium phage Baehexic, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.987336334
KY380102,CP027541,"Mycobacterium phage CREW, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.481436798
MK305887,CP027541,"Mycobacterium phage HuhtaEnerson15, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.907958645
KU761559,CP027541,"Mycobacterium phage ArcherNM, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.908485816
MH576959,CP027541,"Mycobacterium phage Pita2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.677918983
MH576958,CP027541,"Mycobacterium phage MichaelPhcott, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.856839204
MH576956,CP027541,"Mycobacterium phage Inca, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.858643722
MH576954,CP027541,"Mycobacterium phage HSavage, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.929835243
MH576953,CP027541,"Mycobacterium phage Hopey, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.91365907
NC_031041,CP027541,"Mycobacterium phage Papez, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.678456016
KY204245,CP027541,"Mycobacterium phage Camperdownii, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.887426385
KJ959632,CP027541,"Mycobacterium phage Equemioh13, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.948634731
KY204246,CP027541,"Mycobacterium phage Clarenza, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.954923883
NC_028897,CP027541,"Mycobacterium phage Chadwick, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.875483498
MF281061,CP027541,"Mycobacterium phage Ksquared, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.841506079
KM592966,CP027541,"Mycobacterium phage QuinnKiro, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.784010515
KX580961,CP027541,"Mycobacterium phage Zakai, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.763963258
NC_008206,CP027541,"Mycobacteriophage Wildcat, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.737841385
NC_008205,CP027541,"Mycobacterium phage PMC, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.819136657
NC_008204,CP027541,"Mycobacterium phage Qyrzula, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.782531001
NC_008203,CP027541,"Mycobacterium phage Che12, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.979686138
NC_008202,CP027541,"Mycobacterium phage Halo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.479579322
NC_028942,CP027541,"Mycobacterium phage Phipps, complete sequence","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.963765965
NC_028941,CP027541,"Mycobacterium phage Turj99, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.643599764
NC_028946,CP027541,"Mycobacterium phage Dante, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.939054575
MK359359,CP027541,"Mycobacterium phage Colt, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.793263479
MK359358,CP027541,"Mycobacterium phage Essence, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.881556869
KX648391,CP027541,"Mycobacterium phage Tortellini, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.922976179
MF140421,CP027541,"Mycobacterium phage Nicholas, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.451350255
KU867906,CP027541,"Mycobacterium phage Romney, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.810674983
KU867907,CP027541,"Mycobacterium phage Potter, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.841742682
JN638753,CP027541,"Mycobacterium phage Morgushi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.842872395
JN638752,CP027541,"Mycobacterium phage Murdoc, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.960988187
KP273225,CP027541,"Mycobacterium phage Sheen, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.877930297
KY083060,CP027541,"Mycobacterium phage Bruiser, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.964874228
MK359339,CP027541,"Mycobacterium phage Naija, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.852829419
MK359338,CP027541,"Mycobacterium phage Amataga, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.852829419
MK359331,CP027541,"Mycobacterium phage Rajelicia, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.723045425
MK359330,CP027541,"Mycobacterium phage Iota, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.867262969
MK359333,CP027541,"Mycobacterium phage JustHall, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.907688583
MK359335,CP027541,"Mycobacterium phage Patter, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.863234234
MK359334,CP027541,"Mycobacterium phage Delilah, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.839147221
MK359337,CP027541,"Mycobacterium phage Flabslab, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.76314257
MK359336,CP027541,"Mycobacterium phage Chargie21, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.842304684
MG099943,CP027541,"Mycobacterium phage Familton, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.935343208
MG099947,CP027541,"Mycobacterium phage Ph8s, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.985667321
MG099946,CP027541,"Mycobacterium phage LouisV14, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.909010517
MG099945,CP027541,"Mycobacterium phage Koko, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.900229265
MG099949,CP027541,"Mycobacterium phage Phlorence, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.928231946
