ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,type
GO:0006744,ubiquinone biosynthetic process,9/2521,49/26361,0.0406940743690351,0.607359059957849,0.5911349750449311,gene=ubiD/gene=ispB/gene=ubiH/gene=ubiG_2/gene=ubiE/gene=ubiE_1/gene=ubiB/gene=menG/gene=coq7,9,biological_process
GO:0009058,biosynthetic process,14/2521,89/26361,0.0428570709839972,0.624557201113894,0.6078737106847739,gene=phzF_2/gene=dapL/gene=lysN_2/gene=yddE_2/gene=norG_6/gene=aspC/gene=gabR/gene=norG_2/gene=norG/gene=citC_1/gene=citC/gene=lysN/gene=cugP_1/gene=citC_2,14,biological_process
GO:0003684,damaged DNA binding,8/2521,42/26361,0.0431120387542033,0.624557201113894,0.6078737106847739,gene=nei1_2/gene=recA_1/gene=dinB1_2/gene=fpg1/gene=nei1/gene=dinB1_1/gene=mutS/gene=dinB,8,molecular_function
GO:0030257,type III protein secretion system complex,5/2521,21/26361,0.0442500484397003,0.624557201113894,0.6078737106847739,gene=yscF/gene=fliI/gene=yscN_1/gene=spiA/gene=yscN,5,cellular_component
GO:0042254,ribosome biogenesis,5/2521,21/26361,0.0442500484397003,0.624557201113894,0.6078737106847739,gene=ydaF_1/gene=der_1/gene=rbgA/gene=obg/gene=cgtA,5,biological_process
GO:0009088,threonine biosynthetic process,7/2521,35/26361,0.04498485703165401,0.624557201113894,0.6078737106847739,gene=thrB/gene=thrA/gene=thrC/gene=thrB_2/gene=thrB_1/gene=yclM/gene=asd,7,biological_process
GO:0045156,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",7/2521,35/26361,0.04498485703165401,0.624557201113894,0.6078737106847739,gene=petD/gene=psbC/gene=psbD1/gene=psbA3_1/gene=psbB/gene=ysnF/gene=psbA3_2,7,molecular_function
GO:0016853,isomerase activity,17/2521,115/26361,0.0464980742036463,0.635499172311915,0.618523394368645,gene=ywlF/gene=tycC_2/gene=groL_1/gene=phzF_2/gene=tycC_7/gene=dpgD_1/gene=lgrD_7/gene=crtL_1/gene=groL/gene=yddE_2/gene=Vejaci/gene=kdsD_1/gene=lgrB/gene=epmB/gene=tycC_4/gene=groL_2/gene=tycC_3,17,molecular_function
GO:0006281,DNA repair,26/2521,193/26361,0.0468374599358865,0.635499172311915,0.618523394368645,gene=uup/gene=alkB/gene=rusA_2/gene=recA_1/gene=ssb/gene=melR_3/gene=ligD_1/gene=uvrD2_2/gene=ssbA_1/gene=uvrD1/gene=mutT1_1/gene=ssbA/gene=cry1/gene=recF/gene=ligC/gene=polA_2/gene=yorK/gene=ligA_1/gene=recN/gene=rusA_1/gene=yhaO/gene=pcrA_2/gene=uvrD2/gene=mutX/gene=fpg2_2/gene=dinB,26,biological_process
GO:0015937,coenzyme A biosynthetic process,4/2521,15/26361,0.0483147416832455,0.640975572997723,0.6238535066468189,gene=coaA/gene=coaBC_1/gene=coaX/gene=coaBC_2,4,biological_process
GO:0030267,glyoxylate reductase (NADP+) activity,4/2521,15/26361,0.0483147416832455,0.640975572997723,0.6238535066468189,gene=hprA_1/gene=ghrA_2/gene=ghrA/gene=ghrB_1,4,molecular_function
GO:0003697,single-stranded DNA binding,9/2521,51/26361,0.0508381105405147,0.659790260710593,0.642165606827554,gene=recA_1/gene=ssb/gene=ssbA_1/gene=ssbA/gene=radD_2/gene=recF/gene=traC_3/gene=ssbA_3/gene=rep,9,molecular_function
GO:0009372,quorum sensing,9/2521,51/26361,0.0508381105405147,0.659790260710593,0.642165606827554,gene=mazF/gene=esaI_2/gene=vjbR/gene=quiP_2/gene=sdiA/gene=luxS/gene=yoaC/gene=agrB/gene=tqsA,9,biological_process
GO:0006400,tRNA modification,5/2521,22/26361,0.0529112506234926,0.663123547692283,0.645409853347686,gene=mnmA_1/gene=mtaB/gene=miaB/gene=rimO/gene=tilS_3,5,biological_process
GO:0031966,mitochondrial membrane,5/2521,22/26361,0.0529112506234926,0.663123547692283,0.645409853347686,gene=gutB/gene=bbsG_3/gene=nqo7/gene=steT/gene=ypmQ,5,cellular_component
GO:0042026,protein refolding,6/2521,29/26361,0.053174090072522,0.663123547692283,0.645409853347686,gene=groL_1/gene=groL/gene=hslO_2/gene=trxA_1/gene=groL_2/gene=fkpA_2,6,biological_process
GO:0003924,GTPase activity,17/2521,117/26361,0.0533164661461132,0.663123547692283,0.645409853347686,gene=lepA_2/gene=yjiA/gene=ftsZ_1/gene=tufB_2/gene=cetZ_2/gene=tetM/gene=infB/gene=cysNC/gene=bchL/gene=tuf_2/gene=obg/gene=mcrB/gene=cgtA/gene=ffh_1/gene=tuf_1/gene=tuf/gene=ftsY,17,molecular_function
GO:0009252,peptidoglycan biosynthetic process,32/2521,250/26361,0.054853157458857,0.669453597910701,0.6515708120368628,gene=ddlA_1/gene=pbpB/gene=murF/gene=nagZ_4/gene=murG/gene=alr_1/gene=murB/gene=ftsW_4/gene=glmU_1/gene=ftsW_1/gene=femX_2/gene=ftsW/gene=murF_1/gene=murF_2/gene=ponA1_4/gene=tagO_2/gene=ddl/gene=pbpF/gene=murF_4/gene=murG_4/gene=murA1/gene=lppS/gene=lpoA/gene=vanA/gene=bcrC_2/gene=glmU_2/gene=dacA_1/gene=murJ/gene=mraY/gene=rodA/gene=tsaE/gene=femX_1,32,biological_process
GO:0008360,regulation of cell shape,39/2521,314/26361,0.0549467777179637,0.669453597910701,0.6515708120368628,gene=ddlA_1/gene=pbpB/gene=murF/gene=nagZ_4/gene=murG/gene=alr_1/gene=murB/gene=ftsW_4/gene=glmU_1/gene=ftsW_1/gene=femX_2/gene=ftsW/gene=murF_1/gene=cbtA_3/gene=ampH/gene=murF_2/gene=ponA1_4/gene=erfK_1/gene=tagO_2/gene=cetZ_2/gene=ddl/gene=pbpF/gene=murF_4/gene=murG_4/gene=murA1/gene=cbtA_2/gene=lppS/gene=lpoA/gene=vanA/gene=mreB_1/gene=bcrC_2/gene=glmU_2/gene=dacA_1/gene=murJ/gene=mraY/gene=rodA/gene=ynhG_1/gene=tsaE/gene=femX_1,39,biological_process
GO:0034194,D-galactonate catabolic process,4/2521,16/26361,0.059699621398975,0.707832428588954,0.688924447819982,gene=dgoD_1/gene=dgoA/gene=dgoK1_2/gene=dgoD_2,4,biological_process
GO:0120159,rRNA pseudouridine synthase activity,4/2521,16/26361,0.059699621398975,0.707832428588954,0.688924447819982,gene=rluD_4/gene=rluB_2/gene=rluA_3/gene=rluA_2,4,molecular_function
GO:0045892,"negative regulation of transcription, DNA-templated",37/2521,298/26361,0.060431922268023,0.707832428588954,0.688924447819982,gene=cytR_5/gene=chbR_2/gene=blaI_4/gene=lacI_2/gene=trpR/gene=gntR_4/gene=pspF/gene=betI_4/gene=chbR/gene=betI_2/gene=betI/gene=yodB_3/gene=zur/gene=iclR_2/gene=gntR/gene=yydK/gene=yvoA_11/gene=cysL_3/gene=yurK_2/gene=lutR_6/gene=nemR/gene=mprA/gene=ccpA_3/gene=comR/gene=mhqR/gene=adaA_1/gene=mecI/gene=nrdR/gene=acrR/gene=iclR_3/gene=degA_2/gene=arpA_6/gene=sbmC_1/gene=comR_1/gene=asnC/gene=yvyI/gene=yvoA_1,37,biological_process
GO:0007059,chromosome segregation,15/2521,102/26361,0.0610465201407128,0.707832428588954,0.688924447819982,gene=racA_1/gene=ftsK/gene=xerC_4/gene=spoIIIE/gene=xerC_2/gene=xerC/gene=spo0C/gene=ftsK_2/gene=parC/gene=Int-Tn/gene=xerC_3/gene=parE/gene=ftsK_1/gene=scpA/gene=xerD,15,biological_process
GO:0000049,tRNA binding,18/2521,128/26361,0.0622621169484287,0.707832428588954,0.688924447819982,gene=pheS_2/gene=pheS_1/gene=mnmA_1/gene=dus/gene=rlmN/gene=rplE/gene=ettA/gene=rpsG/gene=rpsL/gene=ettA_2/gene=rph/gene=pheS/gene=ileS_4/gene=cca_2/gene=gltX/gene=pheT_1/gene=rnpA/gene=rplA_1,18,molecular_function
GO:0000027,ribosomal large subunit assembly,5/2521,23/26361,0.0624859582428204,0.707832428588954,0.688924447819982,gene=yfmL/gene=cshA/gene=rplT/gene=cshC/gene=dbpA_1,5,biological_process
GO:2001059,D-tagatose 6-phosphate catabolic process,5/2521,23/26361,0.0624859582428204,0.707832428588954,0.688924447819982,gene=lacD/gene=gatY/gene=gatY_2/gene=gatZ_2/gene=fba_4,5,biological_process
GO:0042594,response to starvation,3/2521,10/26361,0.0628393948328552,0.707832428588954,0.688924447819982,gene=spoT_3/gene=sspA/gene=relA,3,biological_process
GO:0003746,translation elongation factor activity,7/2521,38/26361,0.0659176837937747,0.7332268029233149,0.713640474678075,gene=lepA_2/gene=tufB_2/gene=efp_2/gene=efp_1/gene=tuf_2/gene=tuf_1/gene=tuf,7,molecular_function
GO:0032153,cell division site,8/2521,46/26361,0.0681817331218226,0.7332268029233149,0.713640474678075,gene=ftsL/gene=ftsZ_1/gene=ftsW_4/gene=ftsW_1/gene=zapE_1/gene=divIB_1/gene=yfiN/gene=rodA,8,cellular_component
GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,8/2521,46/26361,0.0681817331218226,0.7332268029233149,0.713640474678075,gene=ybhF_2/gene=emrB/gene=ybhF_1/gene=ybhF/gene=bcr_2/gene=mdfA_2/gene=bcr_1/gene=mdtN_1,8,biological_process
GO:0015648,lipid-linked peptidoglycan transporter activity,4/2521,17/26361,0.0723730600075633,0.7332268029233149,0.713640474678075,gene=ftsW_4/gene=ftsW_1/gene=murJ/gene=rodA,4,molecular_function
GO:0042884,microcin transport,4/2521,17/26361,0.0723730600075633,0.7332268029233149,0.713640474678075,gene=yejE/gene=yejE_1/gene=yejB/gene=fiu,4,biological_process
GO:0009060,aerobic respiration,7/2521,39/26361,0.0740061507816208,0.7332268029233149,0.713640474678075,gene=cyoD/gene=ctaD/gene=ndhD1/gene=ubiE/gene=ubiE_1/gene=menG/gene=ctaE,7,biological_process
GO:0003899,DNA-directed 5'-3' RNA polymerase activity,8/2521,47/26361,0.0756009416833377,0.7332268029233149,0.713640474678075,gene=rpoC_1/gene=rpoC_2/gene=traC_3/gene=rpoC_3/gene=rpoC/gene=rpoA/gene=rpoC_4/gene=rpoB,8,molecular_function
GO:0001217,DNA-binding transcription repressor activity,9/2521,55/26361,0.075761164197258,0.7332268029233149,0.713640474678075,gene=lacI_2/gene=cdhR_10/gene=nimR/gene=yodB_3/gene=zur/gene=desR/gene=hipA_1/gene=relE_1/gene=csgD,9,molecular_function
GO:0006094,gluconeogenesis,9/2521,55/26361,0.075761164197258,0.7332268029233149,0.713640474678075,gene=sdaA_2/gene=glpX/gene=cfiB_3/gene=cfiA/gene=cfiB_2/gene=yggF/gene=ppsA/gene=gpmA_2/gene=cfiA_1,9,biological_process
GO:0008982,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,18/2521,132/26361,0.0789046698825607,0.7332268029233149,0.713640474678075,gene=manP_4/gene=licC_4/gene=ptsG_5/gene=sacX/gene=sorB_5/gene=bglF_3/gene=licR/gene=gatB_1/gene=malX/gene=malP_1/gene=chbC/gene=treP/gene=ptsG_3/gene=licC_5/gene=fruA_4/gene=bglF_1/gene=licC_2/gene=ptsG_1,18,molecular_function
GO:0004020,adenylylsulfate kinase activity,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=cysC_2/gene=cysNC/gene=cysC,3,molecular_function
GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=asnB_1/gene=asnB/gene=asnB_2,3,molecular_function
GO:0004400,histidinol-phosphate transaminase activity,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=hisC_3/gene=hisC_1/gene=hisC,3,molecular_function
GO:0006226,dUMP biosynthetic process,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=dut_1/gene=dcd/gene=dut_2,3,biological_process
GO:0006598,polyamine catabolic process,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=puuA/gene=puuD/gene=puuA_3,3,biological_process
GO:0015499,formate transmembrane transporter activity,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=focA/gene=focB/gene=focB_2,3,molecular_function
GO:0015724,formate transport,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=focA/gene=focB/gene=focB_2,3,biological_process
GO:0016075,rRNA catabolic process,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=mazF/gene=rnc/gene=rph,3,biological_process
GO:0019343,cysteine biosynthetic process via cystathionine,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=mccB/gene=cbs_2/gene=cysK_1,3,biological_process
GO:0019404,galactitol catabolic process,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=gatY/gene=gatY_2/gene=gatZ_2,3,biological_process
GO:0033592,RNA strand annealing activity,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=yfmL/gene=cshA/gene=cshC,3,molecular_function
GO:0035672,oligopeptide transmembrane transport,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=yejE/gene=yejE_1/gene=yejB,3,biological_process
GO:0043023,ribosomal large subunit binding,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=ychF_2/gene=ychF_3/gene=ychF,3,molecular_function
GO:0045947,negative regulation of translational initiation,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=csrA/gene=raiA/gene=yoeB,3,biological_process
GO:0070084,protein initiator methionine removal,3/2521,11/26361,0.0804461567696435,0.7332268029233149,0.713640474678075,gene=mapB/gene=map/gene=map_2,3,biological_process
GO:0070469,respirasome,10/2521,64/26361,0.0816377855514177,0.738450878396915,0.718725001983773,gene=petB_2/gene=ctaD_3/gene=ctaD_2/gene=petB_1/gene=nqo7/gene=ctaD_5/gene=ctaD_4/gene=qcrB_1/gene=ctaC/gene=ctaD_1,10,cellular_component
GO:0022904,respiratory electron transport chain,8/2521,48/26361,0.0834859794956364,0.7494906730660899,0.7294698960283549,gene=yodB_2/gene=petB_2/gene=petB_1/gene=ctaD/gene=yodB/gene=petB/gene=nqrE_2/gene=qcrB_1,8,biological_process
GO:0009025,tagatose-bisphosphate aldolase activity,4/2521,18/26361,0.0862918985865736,0.757592109649771,0.7373549229069442,gene=lacD/gene=gatY/gene=gatY_2/gene=fba_4,4,molecular_function
GO:0019285,glycine betaine biosynthetic process from choline,4/2521,18/26361,0.0862918985865736,0.757592109649771,0.7373549229069442,gene=betI_4/gene=betI_2/gene=betI/gene=gbsB,4,biological_process
GO:0031071,cysteine desulfurase activity,4/2521,18/26361,0.0862918985865736,0.757592109649771,0.7373549229069442,gene=csd/gene=sufS_1/gene=iscS/gene=sufS,4,molecular_function
GO:0004129,cytochrome-c oxidase activity,10/2521,65/26361,0.08862789533283601,0.7706975189455259,0.750110253826907,gene=ctaD_3/gene=ctaD_2/gene=ctaD/gene=ctaD_5/gene=ctaD_4/gene=ctaF/gene=ctaC/gene=ctaDII/gene=ctaE/gene=ctaD_1,10,molecular_function
GO:0009306,protein secretion,12/2521,82/26361,0.0897210679509449,0.7706975189455259,0.750110253826907,gene=yscJ/gene=hlyD/gene=fliP_5/gene=ltxD/gene=ssaV/gene=prgK/gene=flhB/gene=xpsD/gene=flhA/gene=yscU/gene=fliP/gene=cvaA_2,12,biological_process
GO:0051082,unfolded protein binding,12/2521,82/26361,0.0897210679509449,0.7706975189455259,0.750110253826907,gene=dnaK/gene=groL_1/gene=dnaJ_3/gene=groL/gene=dnaK2/gene=narW/gene=dnaK_2/gene=hslO_2/gene=cbpA/gene=pfdA/gene=dnaJ/gene=trxA_1,12,molecular_function
GO:0008484,sulfuric ester hydrolase activity,8/2521,49/26361,0.0918356195203392,0.777671841895638,0.7568982751060429,gene=yejM_2/gene=ltaS2_1/gene=ltaS/gene=mdoB_2/protein=Arylsulfatase/gene=ltaS1/gene=opgE_1/gene=yejM,8,molecular_function
GO:0009102,biotin biosynthetic process,8/2521,49/26361,0.0918356195203392,0.777671841895638,0.7568982751060429,gene=bioD1/gene=bioF_1/gene=bioW/gene=bioB/gene=bioD1_1/gene=bioF_2/gene=bioI/gene=bioC,8,biological_process
GO:0015293,symporter activity,21/2521,163/26361,0.0982160934421597,0.78773550707775,0.7666931145321658,gene=yjmB_1/gene=sstT/gene=yjmB_2/gene=yjmB/gene=tcyP_1/gene=mtr/gene=proP_2/gene=actP_2/gene=tnaB/gene=sdaC_2/gene=dctA_1/gene=yveA_3/gene=csbC_2/gene=genK/gene=gltS_1/gene=yicJ_1/gene=dctA2/gene=panF/gene=sstT_1/gene=lacS/gene=proP_1,21,molecular_function
GO:0000104,succinate dehydrogenase activity,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=frdD/gene=frdA_1/gene=sdhC_1,3,molecular_function
GO:0000175,3'-5'-exoribonuclease activity,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=polC_1/gene=rph/gene=tatD_1,3,molecular_function
GO:0008641,ubiquitin-like modifier activating enzyme activity,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=tcdA/gene=moeZ_1/gene=moeZ,3,molecular_function
GO:0008774,acetaldehyde dehydrogenase (acetylating) activity,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=adhE_4/gene=mhpF/gene=adhE,3,molecular_function
GO:0044209,AMP salvage,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=apt/gene=adk/gene=amn,3,biological_process
GO:0044262,cellular carbohydrate metabolic process,3/2521,12/26361,0.0999091458282684,0.78773550707775,0.7666931145321658,gene=madD/gene=alsE/gene=gpmI_2,3,biological_process
GO:0009089,lysine biosynthetic process via diaminopimelate,11/2521,75/26361,0.100001271392589,0.78773550707775,0.7666931145321658,gene=argE/gene=thrA/gene=dapA_1/gene=lysA/gene=dapA_3/gene=yclM/gene=lysA_1/gene=araD/gene=dapF/gene=asd/gene=dapE,11,biological_process
GO:0008237,metallopeptidase activity,14/2521,101/26361,0.10052863123096001,0.78773550707775,0.7666931145321658,gene=doeA/gene=ysdC_1/gene=tldD/gene=pepT_1/gene=lss_1/gene=ysdC/gene=cpg2_4/gene=lss_2/gene=albF_1/gene=mepA_2/gene=iadA/gene=pepN_2/gene=pepT/gene=pepN,14,molecular_function
GO:0003724,RNA helicase activity,6/2521,34/26361,0.100724685020029,0.78773550707775,0.7666931145321658,gene=deaD/gene=yfmL/gene=cshA/gene=srmB/gene=cshC/gene=dbpA_1,6,molecular_function
GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",6/2521,34/26361,0.100724685020029,0.78773550707775,0.7666931145321658,gene=curA_2/gene=carC/gene=menJ/gene=entA_2/gene=yfmJ_1/gene=wbpA,6,molecular_function
GO:0004781,sulfate adenylyltransferase (ATP) activity,4/2521,19/26361,0.101398617547216,0.78773550707775,0.7666931145321658,gene=cysNC/gene=sat/gene=cysD_3/gene=cysD,4,molecular_function
GO:0004176,ATP-dependent peptidase activity,7/2521,42/26361,0.101600727043529,0.78773550707775,0.7666931145321658,gene=lon/gene=clpP_1/gene=clpP_4/gene=ftsH_1/gene=clpP_2/gene=clpP1_2/gene=ftsH,7,molecular_function
GO:0004748,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",5/2521,27/26361,0.109694163304669,0.817359367029205,0.7955256468308578,gene=nrdF2/gene=nrdF_1/gene=nrdF/gene=nrdE_1/gene=nrdE,5,molecular_function
GO:0006535,cysteine biosynthetic process from serine,5/2521,27/26361,0.109694163304669,0.817359367029205,0.7955256468308578,gene=cysE_1/gene=cysE/gene=cysK/gene=cbs/gene=cysK_1,5,biological_process
GO:0008137,NADH dehydrogenase (ubiquinone) activity,12/2521,85/26361,0.110076239702786,0.817359367029205,0.7955256468308578,gene=nuoM/gene=ndhC_1/gene=nuoN/gene=nuoC/gene=nuoL/gene=nqo7/gene=ndhD1/gene=nuoL_1/gene=hndC/gene=ndhC/gene=nuoF/gene=nuoL_2,12,molecular_function
GO:0009432,SOS response,10/2521,68/26361,0.11168354294812399,0.817359367029205,0.7955256468308578,gene=recA_1/gene=uvrC_1/gene=uvrB_2/gene=uvrA_1/gene=recF/gene=dinB1_2/gene=uvrA/gene=uvrC/gene=dinB1_1/gene=uvrB,10,biological_process
GO:0016168,chlorophyll binding,6/2521,35/26361,0.112257063224521,0.817359367029205,0.7955256468308578,gene=psbC/gene=pcbB/gene=psbD1/gene=psbA3_1/gene=psbB/gene=psbA3_2,6,molecular_function
GO:0097367,carbohydrate derivative binding,9/2521,60/26361,0.11583922317280301,0.817359367029205,0.7955256468308578,gene=rpiR/gene=ybbH_2/gene=murQ/gene=kdsD_2/gene=murQ_2/gene=kdsD_1/gene=murQ_1/gene=gmhA/gene=rmpB,9,molecular_function
GO:0015099,nickel cation transmembrane transporter activity,4/2521,20/26361,0.11762373809023802,0.817359367029205,0.7955256468308578,gene=nixA/gene=nikB/gene=hoxN_1/gene=nikB_1,4,molecular_function
GO:0030655,beta-lactam antibiotic catabolic process,4/2521,20/26361,0.11762373809023802,0.817359367029205,0.7955256468308578,gene=bla_2/gene=bla_3/gene=bla_4/gene=blaZ,4,biological_process
GO:0031564,transcription antitermination,4/2521,20/26361,0.11762373809023802,0.817359367029205,0.7955256468308578,gene=nasR/gene=nusB/gene=devR_6/gene=nusG,4,biological_process
GO:0005840,ribosome,17/2521,131/26361,0.120691338794092,0.817359367029205,0.7955256468308578,gene=ctc/gene=rpmH/gene=rplW/gene=rplE/gene=rpmG2/gene=rpmB/gene=rplT/gene=rplQ/gene=rpsR/gene=rplU/gene=rpmJ/gene=rpsN/gene=rplS/gene=rpsP/gene=rpsF/gene=rplX/gene=rplD,17,cellular_component
GO:0005247,voltage-gated chloride channel activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=clcA_2/gene=clcA/gene=clcB,3,molecular_function
GO:0006235,dTTP biosynthetic process,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=tmk/gene=thyA/gene=thyA_2,3,biological_process
GO:0008865,fructokinase activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=mak/gene=scrK_2/gene=mak_2,3,molecular_function
GO:0009522,photosystem I,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=ycf4/gene=pcbB/gene=psaJ,3,cellular_component
GO:0015761,mannose transmembrane transport,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=sorA_1/gene=manX_5/gene=sorA,3,biological_process
GO:0019303,D-ribose catabolic process,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=rbsD/gene=nudF_1/gene=rbsK/rbiA_2,3,biological_process
GO:0022870,protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=sorA_1/gene=manX_5/gene=sorA,3,molecular_function
GO:0036374,glutathione hydrolase activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=ggt_3/gene=ggt_1/gene=ggt_2,3,molecular_function
GO:0042174,negative regulation of sporulation resulting in formation of a cellular spore,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=spoIIAB/gene=soj/gene=arpA_6,3,biological_process
GO:0102953,hypoglycin A gamma-glutamyl transpeptidase activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=ggt_3/gene=ggt_1/gene=ggt_2,3,molecular_function
GO:0103068,leukotriene C4 gamma-glutamyl transferase activity,3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=ggt_3/gene=ggt_1/gene=ggt_2,3,molecular_function
GO:2000142,"regulation of DNA-templated transcription, initiation",3/2521,13/26361,0.12103279343186998,0.817359367029205,0.7955256468308578,gene=nhaR/gene=phoB_2/gene=cynR_1,3,biological_process
GO:0006096,glycolytic process,23/2521,186/26361,0.12116633832845,0.817359367029205,0.7955256468308578,gene=merA_2/gene=lpdG/gene=pdhB/gene=pdhD/gene=fda/gene=gatY_5/gene=pdhC_1/gene=aceE_1/gene=glk/gene=eno_3/gene=pdhA_1/gene=ldh_3/gene=sucA/gene=pfkB/gene=gpmI_2/gene=gap/gene=bkdB/gene=pdhC_2/gene=gpmA_5/gene=gapA2/gene=gpmA_2/gene=pdhC_3/gene=pdhA,23,biological_process
GO:0044010,single-species biofilm formation,7/2521,44/26361,0.122699790615021,0.8202309108627359,0.7983204845212559,gene=mazF/gene=lacA/gene=yoeB/gene=hipA_1/gene=iclR_3/gene=relE_1/gene=rcsC,7,biological_process
